held_out_case,pooling,distance_head,threshold_method,threshold,precision,recall,accuracy,f1
1,concat_mean_last,mahalanobis,parametric_p999_equiv,71.11149678280596,0.9795918367346939,0.5454545454545454,0.7670454545454546,0.7007299270072993
1,concat_mean_last,mahalanobis,kde_p999_equiv,115.82178101850947,1.0,0.03409090909090909,0.5170454545454546,0.06593406593406594
1,concat_mean_last,mahalanobis,mad,57.60938752688703,0.9593908629441624,0.7159090909090909,0.8428030303030303,0.8199566160520607
1,concat_mean_last,mahalanobis,iqr,62.25111295763153,0.9611111111111111,0.6553030303030303,0.8143939393939394,0.7792792792792793
1,concat_mean_last,knn_full,perentile_same_machie_95.0,1.1988161860098805,0.9581749049429658,0.9545454545454546,0.9564393939393939,0.9563567362428842
1,concat_mean_last,knn_full,perentile_same_machie_99.0,1.5494807043064331,0.9796954314720813,0.7310606060606061,0.8579545454545454,0.8373101952277657
1,concat_mean_last,knn_full,perentile_same_machie_99.5,2.8274295242284713,0.8461538461538461,0.041666666666666664,0.5170454545454546,0.07942238267148015
1,concat_mean_last,knn_full,evt_p95_equiv,1.197027662006641,0.9545454545454546,0.9545454545454546,0.9545454545454546,0.9545454545454546
1,concat_mean_last,knn_full,parametric_p95_equiv,1.3110638821099505,0.9836734693877551,0.9128787878787878,0.9488636363636364,0.9469548133595285
1,concat_mean_last,knn_full,kde_p95_equiv,1.2251141031704542,0.97265625,0.9431818181818182,0.9583333333333334,0.9576923076923077
1,concat_mean_last,knn_full,evt_p99_equiv,1.4966762282169521,0.9803921568627451,0.7575757575757576,0.8712121212121212,0.8547008547008547
1,concat_mean_last,knn_full,parametric_p99_equiv,1.4332234678323974,0.9813084112149533,0.7954545454545454,0.8901515151515151,0.8786610878661087
1,concat_mean_last,knn_full,kde_p99_equiv,2.6263150658719026,0.8857142857142857,0.11742424242424243,0.5511363636363636,0.20735785953177258
1,concat_mean_last,knn_full,evt_p999_equiv,5.346748275736438,0.0,0.0,0.5,0.0
1,concat_mean_last,knn_full,parametric_p999_equiv,1.58373113925734,0.9789473684210527,0.7045454545454546,0.8446969696969697,0.8193832599118943
1,concat_mean_last,knn_full,kde_p999_equiv,2.906737812067407,0.0,0.0,0.5,0.0
1,concat_mean_last,knn_full,mad,1.4179201828793069,0.9815668202764977,0.8068181818181818,0.8958333333333334,0.8856548856548857
1,concat_mean_last,knn_full,iqr,1.556495587002549,0.9792746113989638,0.7159090909090909,0.8503787878787878,0.8271334792122538
1,concat_mean_last,knn_clustered_16,perentile_same_machie_95.0,1.2720074261656438,0.9588477366255144,0.8825757575757576,0.9223484848484849,0.9191321499013807
1,concat_mean_last,knn_clustered_16,perentile_same_machie_99.0,1.3868669990992297,0.9911111111111112,0.8446969696969697,0.9185606060606061,0.9120654396728016
1,concat_mean_last,knn_clustered_16,perentile_same_machie_99.5,1.4106816565378728,1.0,0.8181818181818182,0.9090909090909091,0.9
1,concat_mean_last,knn_clustered_16,evt_p95_equiv,1.2728162733015487,0.9588477366255144,0.8825757575757576,0.9223484848484849,0.9191321499013807
