held_out_case,pooling,distance_head,threshold_method,threshold,precision,recall,accuracy,f1
1,concat_mean_last,mahalanobis,kde_p99_equiv,75.76025254029797,0.9782608695652174,0.3409090909090909,0.6666666666666666,0.5056179775280899
1,concat_mean_last,mahalanobis,evt_p999_equiv,149.41511017463984,1.0,0.022727272727272728,0.5113636363636364,0.044444444444444446
1,concat_mean_last,mahalanobis,parametric_p999_equiv,69.70861255096098,0.975609756097561,0.45454545454545453,0.7215909090909091,0.6201550387596899
1,concat_mean_last,mahalanobis,kde_p999_equiv,124.79700826543245,1.0,0.030303030303030304,0.5151515151515151,0.058823529411764705
1,concat_mean_last,mahalanobis,mad,62.26542203453328,0.9801324503311258,0.5606060606060606,0.7746212121212122,0.7132530120481928
1,concat_mean_last,mahalanobis,iqr,66.8250684062374,0.9787234042553191,0.5227272727272727,0.7556818181818182,0.6814814814814815
1,concat_mean_last,knn_full,perentile_same_machie_95.0,2.0250452196732756,0.9378238341968912,0.6856060606060606,0.8200757575757576,0.7921225382932167
1,concat_mean_last,knn_full,perentile_same_machie_99.0,2.2748059574265533,0.9735099337748344,0.5568181818181818,0.7708333333333334,0.708433734939759
1,concat_mean_last,knn_full,perentile_same_machie_99.5,3.4459623180245456,0.9696969696969697,0.12121212121212122,0.5587121212121212,0.21548821548821548
1,concat_mean_last,knn_full,evt_p95_equiv,2.022206741280462,0.9378238341968912,0.6856060606060606,0.8200757575757576,0.7921225382932167
1,concat_mean_last,knn_full,parametric_p95_equiv,2.05243159526673,0.9619565217391305,0.6704545454545454,0.821969696969697,0.7901785714285714
1,concat_mean_last,knn_full,kde_p95_equiv,2.0367176414842825,0.9523809523809523,0.6818181818181818,0.8238636363636364,0.7947019867549668
1,concat_mean_last,knn_full,evt_p99_equiv,2.3679180291870923,0.9714285714285714,0.5151515151515151,0.75,0.6732673267326733
1,concat_mean_last,knn_full,parametric_p99_equiv,2.204054346680628,0.9745222929936306,0.5795454545454546,0.7821969696969697,0.7268408551068883
1,concat_mean_last,knn_full,kde_p99_equiv,2.5167323573069473,0.9661016949152542,0.4318181818181818,0.7083333333333334,0.5968586387434555
